품목명,단위,등급,가격,산지,친환경구분,입력일
[기타양채]청경채,4kg,특(1등),13300,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),12300,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),10200,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),10100,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),10000,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),11300,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),10900,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),9800,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),12500,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),9000,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),12200,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),11900,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),9600,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),6300,경기 용인시,일반,20210809
[기타양채]청경채,4kg,특(1등),10500,경기 여주시,일반,20210809
[기타양채]청경채,4kg,특(1등),10000,경기 여주시,일반,20210809
[기타양채]청경채,4kg,특(1등),9800,경기 안성시,일반,20210809
[기타양채]청경채,4kg,특(1등),9500,경기 안성시,일반,20210809
[기타양채]청경채,4kg,특(1등),9200,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),8900,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),6900,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),8600,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),7100,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),9600,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),10500,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),10100,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),8300,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),1600,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),7500,경기 광주시,일반,20210809
[기타양채]청경채,4kg,특(1등),10000,경기 광주시,일반,20210809
[기타양채]치커리,2kg,특(1등),3900,경기 여주시,일반,20210809
[기타양채]치커리,2kg,특(1등),4900,경기 여주시,일반,20210809
[기타양채]치커리,2kg,특(1등),4600,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7500,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),8100,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7700,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7300,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7100,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7300,경기 양평군,일반,20210809
[기타양채]치커리,2kg,특(1등),7000,경기 양평군,일반,20210809
[기타양채]치커리,2kg,특(1등),6900,경기 양평군,일반,20210809
[기타양채]치커리,2kg,특(1등),8200,경기 양평군,일반,20210809
[기타양채]치커리,2kg,특(1등),8500,경기 양평군,일반,20210809
[기타양채]치커리,2kg,특(1등),4100,경기 남양주시,일반,20210809
[기타양채]치커리,2kg,특(1등),3900,경기 남양주시,일반,20210809
[기타양채]치커리,2kg,특(1등),2400,경기 안성시,일반,20210809
[기타양채]치커리,2kg,특(1등),2300,경기 안성시,일반,20210809
[기타양채]치커리,2kg,특(1등),4000,경기 광명시,일반,20210809
[기타양채]치커리,2kg,특(1등),5800,경기 광주시,일반,20210809
[기타양채]치커리,2kg,특(1등),5200,경기 광주시,일반,20210809
[기타양채]치커리,2kg,특(1등),5000,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),4200,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),2500,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),7100,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),6800,서울 도봉구,일반,20210809
[기타양채]치커리,2kg,특(1등),4900,서울 양천구,일반,20210809
[기타양채]치커리,2kg,특(1등),4700,서울 양천구,일반,20210809
[기타양채]치커리,2kg,특(1등),4500,서울 양천구,일반,20210809
[기타양채]치커리,2kg,특(1등),4800,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),7200,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),9800,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),6900,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),10100,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),6300,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),5900,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),9700,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),9500,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),10000,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),6600,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),6500,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),6400,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),8800,서울 강동구,일반,20210809
[기타양채]치커리,2kg,특(1등),7000,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),6800,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),3800,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7900,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),5500,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),5200,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),5600,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),4900,경기 하남시,일반,20210809
[기타양채]치커리,2kg,특(1등),7700,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),7500,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),2800,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),3300,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),2900,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),4900,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),6700,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),6300,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),4600,경기 이천시,일반,20210809
[기타양채]치커리,2kg,특(1등),4300,경기 여주시,일반,20210809
[기타양채]치커리,2kg,특(1등),4500,경기 여주시,일반,20210809
[기타양채]치커리,2kg,특(1등),4000,경기 여주시,일반,20210809
[기타양채]치커리,2kg,특(1등),4100,경기 여주시,일반,20210809
[기타양채]치콘,2kg,특(1등),7400,경기 양평군,일반,20210809
[기타양채]치콘,2kg,특(1등),6700,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),9300,경기 광주시,일반,20210809
[기타양채]치콘,2kg,특(1등),6500,경기 이천시,일반,20210809
[기타양채]치콘,2kg,특(1등),8600,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),8500,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),8300,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),7900,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),7800,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),7500,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),7200,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),7800,경기 포천시,일반,20210809
[기타양채]치콘,2kg,특(1등),6700,경기 이천시,일반,20210809
[기타양채]치콘,2kg,특(1등),6900,서울 양천구,일반,20210809
[기타양채]치콘,2kg,특(1등),8000,경기 양평군,일반,20210809
[기타양채]케일,2kg,특(1등),8900,서울 송파구,일반,20210809
[기타양채]케일,2kg,특(1등),8800,서울 송파구,일반,20210809
[기타양채]케일,2kg,특(1등),5400,서울 강동구,일반,20210809
[기타양채]케일,2kg,특(1등),4500,서울 강동구,일반,20210809
[기타양채]케일,2kg,특(1등),3500,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),3400,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),3300,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5600,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),8600,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),8200,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6500,서울 강동구,일반,20210809
[기타양채]케일,2kg,특(1등),5500,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7400,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7100,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6900,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6800,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6300,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),3600,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5400,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5300,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5200,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5100,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5000,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),4900,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7700,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6700,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),3900,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),4100,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),4000,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),3800,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),4400,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5900,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),5700,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7800,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),8800,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),8500,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),8400,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7300,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7200,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7000,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6600,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7900,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),7600,경기 이천시,일반,20210809
[기타양채]케일,2kg,특(1등),6600,경기 여주시,일반,20210809
[기타양채]케일,2kg,특(1등),6300,경기 여주시,일반,20210809
[기타양채]케일,2kg,특(1등),6200,경기 여주시,일반,20210809
